index,timestamp_ms,left_target_rpm,right_target_rpm,left_actual_rpm,right_actual_rpm,left_output,right_output,line_mask,line_error,line_state,yaw_rate_dps,yaw_rate_target_dps,odometer_cm,finish_armed,finish_strict_wide,finish_fallback_wide,finish_braking,timer_frozen,finish_line_ticks
0,59240,0.0,0.0,0.0,0.0,0,0,12,-100,0,0.6,38.5,0.0,0,0,0,0,0,0
1,59340,0.0,0.0,0.0,0.0,0,0,12,-100,0,-0.4,38.5,0.0,0,0,0,0,0,0
2,59440,0.0,0.0,0.0,0.0,0,0,12,-100,0,0.0,38.5,0.0,0,0,0,0,0,0
3,59540,0.0,0.0,0.0,0.0,0,0,12,-100,0,0.0,38.5,0.0,0,0,0,0,0,0
4,59640,0.0,0.0,0.0,0.0,0,0,12,-100,0,0.0,38.5,0.0,0,0,0,0,0,0
5,59740,36.0,36.0,4.7,7.2,1465,1430,12,-100,0,-4.2,0.0,0.2,0,0,0,0,0,0
6,59840,76.0,76.0,14.3,17.7,2077,2016,12,-100,0,1.1,0.0,0.8,0,0,0,0,0,0
7,59940,116.0,116.0,26.9,28.6,2798,2745,12,-100,0,1.1,0.0,1.8,0,0,0,0,0,0
8,60040,122.0,142.0,38.8,42.1,3164,3391,12,-100,0,3.1,0.0,3.2,0,0,0,0,0,0
9,60140,133.7,147.4,60.7,67.0,3432,3618,28,-50,0,5.6,0.0,5.2,0,0,0,0,0,0
10,60240,155.3,157.5,58.5,64.7,4107,4190,24,0,0,3.6,0.0,7.2,0,0,0,0,0,0
11,60340,160.0,159.9,65.4,69.6,4566,4622,24,0,0,2.2,0.0,9.4,0,0,0,0,0,0
12,60440,160.0,160.0,75.2,79.0,4888,4929,24,0,0,4.7,0.0,12.0,1,0,0,0,0,0
13,60540,160.0,160.0,80.6,84.9,5231,5245,24,0,0,4.2,0.0,14.7,1,0,0,0,0,0
14,60640,160.0,160.0,110.4,114.4,5224,5222,24,0,0,3.1,0.0,18.3,1,0,0,0,0,0
15,60740,160.0,160.0,97.2,100.6,5679,5666,24,0,0,4.4,0.0,21.4,1,0,0,0,0,0
16,60840,156.8,151.4,98.3,100.2,5910,5789,16,50,0,3.6,0.0,24.6,1,0,0,0,0,0
17,60940,144.5,126.2,101.6,100.5,5899,5464,48,100,0,-1.4,0.0,27.9,1,0,0,0,0,0
18,61040,158.2,157.2,105.3,100.4,6252,6042,24,0,0,-5.6,0.0,31.3,1,0,0,0,0,0
19,61140,159.9,160.0,136.1,132.6,6139,5945,24,0,0,4.3,0.0,35.5,1,0,0,0,0,0
20,61240,160.0,160.0,117.6,116.4,6544,6332,24,0,0,0.0,0.0,39.1,1,0,0,0,0,0
21,61340,160.0,160.0,115.7,114.5,6788,6582,24,0,0,-0.7,0.0,42.8,1,0,0,0,0,0
22,61440,160.0,160.0,118.5,117.6,6963,6760,24,0,0,-0.7,0.0,46.7,1,0,0,0,0,0
23,61540,159.8,159.6,121.4,120.3,7111,6883,24,0,0,-1.9,0.0,50.7,1,0,0,0,0,0
24,61640,160.0,160.0,156.8,154.7,6833,6629,24,0,0,0.0,0.0,55.6,1,0,0,0,0,0
25,61740,149.2,137.3,132.9,130.8,6998,6511,16,50,0,1.2,0.0,59.6,1,0,0,0,0,0
26,61840,158.4,157.5,127.8,123.3,7289,6945,24,0,0,-4.8,0.0,63.7,1,0,0,0,0,0
27,61940,160.0,160.0,128.2,124.0,7464,7149,24,0,0,-4.2,0.0,67.7,1,0,0,0,0,0
28,62040,160.0,160.0,132.0,127.4,7561,7274,24,0,0,-3.4,0.0,72.0,1,0,0,0,0,0
29,62140,160.0,160.0,167.1,163.0,7241,6968,24,0,0,0.4,0.0,77.2,1,0,0,0,0,0
30,62240,160.0,160.0,142.4,139.0,7584,7322,24,0,0,-5.3,0.0,81.5,1,0,0,0,0,0
31,62340,148.6,155.3,137.5,133.5,7555,7435,28,-50,0,-3.0,0.0,85.9,1,0,0,0,0,0
32,62440,122.6,142.5,135.6,133.6,7074,7285,12,-100,0,2.7,0.0,90.3,1,0,0,0,0,0
33,62540,122.1,142.2,130.9,133.2,7072,7331,12,-100,0,5.0,0.0,94.6,1,0,0,0,0,0
34,62640,137.8,149.6,161.5,167.8,6831,7016,24,0,0,6.7,0.0,99.7,1,0,0,0,0,0
35,62740,159.8,159.8,136.2,139.9,7461,7521,24,0,0,3.4,0.0,103.9,1,0,0,0,0,0
36,62840,160.0,160.0,134.8,135.7,7603,7687,24,0,0,-1.2,0.0,108.3,1,0,0,0,0,0
37,62940,156.7,158.2,135.6,136.6,7579,7735,24,0,0,2.8,0.0,112.7,1,0,0,0,0,0
38,63040,160.0,160.0,137.6,138.9,7704,7832,24,0,0,3.2,0.0,117.3,1,0,0,0,0,0
39,63140,160.0,160.0,173.6,174.6,7346,7472,24,0,0,2.0,0.0,122.7,1,0,0,0,0,0
40,63240,160.0,160.0,146.9,147.3,7690,7818,24,0,0,0.3,0.0,127.3,1,0,0,0,0,0
41,63340,151.2,151.2,141.8,142.3,7672,7796,24,0,0,-2.7,0.0,131.8,1,0,0,0,0,0
42,63440,140.9,140.9,139.8,140.5,7544,7666,24,0,0,5.7,0.0,136.4,1,0,0,0,0,0
43,63540,131.0,131.0,131.8,137.7,7483,7523,24,0,0,3.8,0.0,140.7,1,0,0,0,0,0
44,63640,107.5,59.8,165.1,165.4,6547,5549,48,100,1,1.6,38.5,145.9,1,0,0,0,0,0
45,63740,101.3,21.5,128.0,119.5,6704,4814,96,200,1,-12.5,38.5,149.6,1,0,0,0,0,0
46,63840,90.5,8.0,116.3,95.6,6516,4403,192,300,1,-19.4,38.5,152.9,1,0,0,0,0,0
47,63940,89.5,8.0,109.8,82.0,6470,4172,192,300,1,-24.4,38.5,156.0,1,0,0,0,0,0
48,64040,88.7,8.0,107.6,75.6,6387,3898,192,300,1,-28.6,38.5,158.9,1,0,0,0,0,0
49,64140,88.7,8.0,129.0,86.3,6018,3431,192,300,1,-28.6,38.5,162.3,1,0,0,0,0,0
50,64240,97.1,17.6,105.8,67.0,6260,3445,96,200,1,-29.9,38.5,164.9,1,0,0,0,0,0
51,64340,97.7,25.4,98.5,59.9,6317,3358,96,200,1,-30.6,38.5,167.4,1,0,0,0,0,0
52,64440,97.3,25.8,96.7,56.9,6333,3233,96,200,1,-32.8,38.5,169.9,1,0,0,0,0,0
53,64540,107.0,49.3,96.8,55.2,6482,3432,48,100,1,-31.2,38.5,172.4,1,0,0,0,0,0
54,64640,105.9,50.8,123.3,71.3,6161,3212,48,100,1,-36.9,38.5,175.4,1,0,0,0,0,0
55,64740,116.3,74.3,105.1,60.5,6516,3629,24,0,1,-32.3,38.5,178.0,1,0,0,0,0,0
56,64840,115.8,74.5,103.6,61.1,6586,3693,24,0,1,-34.5,38.5,180.6,1,0,0,0,0,0
57,64940,106.5,86.6,104.9,62.8,6454,3909,12,-100,1,-34.1,38.5,183.4,1,0,0,0,0,0
58,65040,106.4,86.2,105.9,66.2,6444,3967,12,-100,1,-34.2,38.5,186.2,1,0,0,0,0,0
59,65140,102.4,91.8,131.0,83.8,6055,3908,4,-150,1,-30.8,38.5,189.5,1,0,0,0,0,0
60,65240,95.9,93.5,108.8,72.2,6070,4158,6,-200,1,-25.3,38.5,192.3,1,0,0,0,0,0
61,65340,95.9,93.6,101.6,71.0,6119,4285,6,-200,1,-25.8,38.5,195.1,1,0,0,0,0,0
62,65440,94.2,97.2,101.3,72.1,6060,4428,6,-200,1,-23.0,38.5,197.9,1,0,0,0,0,0
63,65540,88.7,112.8,100.1,74.5,5943,4753,6,-200,1,-18.4,38.5,200.8,1,0,0,0,0,0
64,65640,114.7,138.0,123.7,99.5,5938,4981,12,-100,0,-12.0,0.0,204.3,1,0,0,0,0,0
65,65740,149.4,155.5,107.0,89.3,6670,5594,24,0,0,-11.6,0.0,207.3,1,0,0,0,0,0
66,65840,145.1,126.7,109.0,93.0,6759,5259,48,100,0,-13.2,0.0,210.6,1,0,0,0,0,0
67,65940,126.3,87.4,110.7,90.1,6560,4651,96,200,0,-18.5,0.0,213.9,1,0,0,0,0,0
68,66040,106.7,46.7,107.1,80.8,6293,3840,192,300,0,-24.9,0.0,217.0,1,0,0,0,0,0
69,66140,97.5,27.6,125.7,84.2,5887,3283,128,350,0,-30.9,0.0,220.2,1,0,0,0,0,0
70,66240,97.2,27.1,102.2,63.3,6103,3311,128,350,0,-33.6,0.0,222.7,1,0,0,0,0,0
71,66340,97.0,27.0,97.6,57.3,6148,3222,128,350,0,-32.2,0.0,225.1,1,0,0,0,0,0
72,66440,97.2,27.2,96.0,55.2,5971,3078,128,350,0,-33.0,0.0,227.6,1,0,0,0,0,0
73,66540,83.2,27.2,92.7,53.0,5555,2898,128,350,0,-31.9,0.0,230.0,1,0,0,0,0,0
74,66640,97.2,27.2,113.3,62.4,5474,2650,128,350,0,-35.6,0.0,232.7,1,0,0,0,0,0
75,66740,97.2,27.2,94.0,49.9,5691,2667,128,350,0,-38.0,0.0,234.9,1,0,0,0,0,0
76,66840,97.2,27.2,91.0,46.0,5753,2611,128,350,0,-38.7,0.0,237.1,1,0,0,0,0,0
77,66940,105.3,45.0,91.0,44.8,5905,2800,192,300,0,-39.2,0.0,239.3,1,0,0,0,0,0
78,67040,106.0,46.0,91.0,46.2,5985,2796,192,300,0,-33.2,0.0,241.5,1,0,0,0,0,0
79,67140,116.0,66.0,113.7,58.8,5905,2906,96,200,0,-32.2,0.0,244.2,1,0,0,0,0,0
80,67240,124.0,84.1,96.8,52.6,6309,3333,96,200,0,-33.9,0.0,246.5,1,0,0,0,0,0
81,67340,140.0,116.1,97.4,55.0,6672,3921,48,100,0,-32.5,0.0,249.0,1,0,0,0,0,0
82,67440,142.0,122.1,102.3,62.4,6840,4215,48,100,0,-29.0,0.0,251.7,1,0,0,0,0,0
83,67540,142.0,122.0,106.3,68.4,6980,4422,48,100,0,-31.1,0.0,254.6,1,0,0,0,0,0
84,67640,142.0,122.0,138.1,92.4,6731,4365,48,100,0,-28.3,0.0,258.3,1,0,0,0,0,0
85,67740,142.0,122.0,117.1,80.7,7077,4696,48,100,0,-28.6,0.0,261.3,1,0,0,0,0,0
86,67840,142.0,122.0,115.0,80.3,7232,4907,48,100,0,-25.9,0.0,264.5,1,0,0,0,0,0
87,67940,128.1,90.9,115.3,81.9,7120,4464,96,200,0,-27.3,0.0,267.7,1,0,0,0,0,0
88,68040,124.2,84.1,121.2,82.4,7016,4363,96,200,0,-31.6,0.0,271.0,1,0,0,0,0,0
89,68140,124.2,84.2,154.2,102.0,6598,4120,96,200,0,-41.2,0.0,275.0,1,0,0,0,0,0
90,68240,124.0,84.0,129.8,83.7,6819,4308,96,200,0,-41.0,0.0,278.3,1,0,0,0,0,0
91,68340,124.0,84.0,124.1,79.0,6879,4384,96,200,0,-37.3,0.0,281.6,1,0,0,0,0,0
92,68440,124.0,84.0,123.4,80.1,6884,4390,96,200,0,-35.7,0.0,284.9,1,0,0,0,0,0
93,68540,124.2,84.2,123.1,79.6,6898,4418,96,200,0,-37.6,0.0,288.2,1,0,0,0,0,0
94,68640,128.2,92.2,153.7,100.1,6552,4276,48,100,0,-38.9,0.0,292.2,1,0,0,0,0,0
95,68740,141.8,121.9,129.5,86.3,7016,4916,48,100,0,-33.1,0.0,295.5,1,0,0,0,0,0
96,68840,152.0,142.1,126.2,87.4,7268,5356,24,0,0,-33.2,0.0,298.9,1,0,0,0,0,0
97,68940,159.9,160.0,127.5,94.1,7510,5824,24,0,0,-23.2,0.0,302.6,1,0,0,0,0,0
98,69040,122.9,142.7,130.0,101.0,6850,5705,12,-100,0,-23.9,0.0,306.4,1,0,0,0,0,0
99,69140,86.9,126.0,155.1,128.5,5778,5237,6,-200,0,-17.7,0.0,310.8,1,0,0,0,0,0
100,69240,57.1,112.5,122.9,106.4,5332,5327,3,-300,0,-12.2,0.0,314.3,1,0,0,0,0,0
101,69340,46.1,106.2,107.0,99.1,5023,5347,3,-300,0,0.9,0.0,317.6,1,0,0,0,0,0
102,69440,46.2,106.2,96.7,97.8,4875,5400,3,-300,0,4.6,0.0,320.7,1,0,0,0,0,0
103,69540,46.0,106.0,89.7,97.0,4727,5451,3,-300,0,12.1,0.0,323.7,1,0,0,0,0,0
104,69640,70.0,118.0,107.5,123.1,4617,5319,6,-200,0,10.1,0.0,327.3,1,0,0,0,0,0
105,69740,95.2,130.1,90.6,105.0,5074,5761,6,-200,0,10.2,0.0,330.3,1,0,0,0,0,0
106,69840,121.3,141.5,90.8,103.1,5470,6078,12,-100,0,12.8,0.0,333.4,1,0,0,0,0,0
107,69940,134.1,148.0,94.8,106.4,5735,6309,24,0,0,12.4,0.0,336.7,1,0,0,0,0,0
108,70040,159.8,159.7,100.4,111.5,6254,6624,24,0,0,10.4,0.0,340.2,1,0,0,0,0,0
109,70140,143.3,123.7,134.3,142.5,5778,5719,48,100,0,4.7,0.0,344.6,1,0,0,0,0,0
110,70240,128.3,91.0,114.2,117.9,5867,5345,96,200,0,3.9,0.0,348.2,1,0,0,0,0,0
111,70340,124.2,84.1,108.4,104.2,5950,5279,96,200,0,-9.4,0.0,351.6,1,0,0,0,0,0
112,70440,124.2,84.2,107.1,98.6,6045,5263,96,200,0,-9.9,0.0,354.9,1,0,0,0,0,0
113,70540,124.0,84.0,107.8,96.1,6118,5225,96,200,0,-11.0,0.0,358.2,1,0,0,0,0,0
114,70640,124.0,84.0,136.1,119.1,5824,4865,96,200,0,-10.5,0.0,362.2,1,0,0,0,0,0
115,70740,140.0,106.0,114.1,97.9,6240,5233,56,50,0,-13.9,0.0,365.4,1,0,0,0,0,0
116,70840,142.2,122.3,111.2,96.2,6454,5569,48,100,0,-17.0,0.0,368.8,1,0,0,0,0,0
117,70940,158.2,154.2,114.0,98.3,6799,6133,24,0,0,-12.3,0.0,372.2,1,0,0,0,0,0
118,71040,152.2,157.3,119.3,106.4,6835,6340,28,-50,0,-9.5,0.0,376.0,1,0,0,0,0,0
119,71140,122.9,142.7,150.2,139.5,5976,5868,12,-100,0,-5.2,0.0,380.5,1,0,0,0,0,0
120,71240,96.8,131.4,123.4,117.8,5759,6022,6,-200,0,-1.3,0.0,384.2,1,0,0,0,0,0
121,71340,84.3,124.4,109.8,112.0,5581,6042,6,-200,0,8.6,0.0,387.8,1,0,0,0,0,0
122,71440,84.2,124.2,104.6,110.5,5529,6118,6,-200,0,1.2,0.0,391.2,1,0,0,0,0,0
123,71540,84.0,124.0,102.0,109.5,5463,6201,6,-200,0,11.1,0.0,394.7,1,0,0,0,0,0
124,71640,120.0,141.9,126.7,139.8,5583,6138,28,-50,0,8.8,0.0,398.8,1,0,0,0,0,0
125,71740,129.5,146.1,108.8,119.5,5975,6530,12,-100,0,12.5,0.0,402.3,1,0,0,0,0,0
126,71840,143.1,152.1,107.6,118.4,6238,6740,24,0,0,12.4,0.0,406.0,1,0,0,0,0,0
127,71940,159.8,159.8,110.8,120.3,6644,7005,24,0,0,6.6,0.0,409.8,1,0,0,0,0,0
128,72040,160.0,160.0,117.0,124.2,6795,7144,24,0,0,1.4,0.0,413.8,1,0,0,0,0,0
129,72140,144.2,125.3,150.7,157.1,6269,6201,48,100,0,1.9,0.0,418.6,1,0,0,0,0,0
130,72240,142.2,122.1,126.8,128.5,6564,6417,48,100,0,-4.0,0.0,422.5,1,0,0,0,0,0
131,72340,142.2,122.2,121.4,119.7,6726,6524,48,100,0,5.2,0.0,426.4,1,0,0,0,0,0
132,72440,142.0,122.0,121.1,119.3,6828,6535,48,100,0,-6.0,0.0,430.3,1,0,0,0,0,0
133,72540,102.1,22.0,120.8,113.5,6012,4330,96,200,1,-5.7,38.5,434.1,1,0,0,0,0,0
134,72640,98.3,15.7,142.2,115.1,5533,3679,96,200,1,-25.5,38.5,438.1,1,0,0,0,0,0
135,72740,98.0,25.1,113.7,83.5,5748,3828,96,200,1,-29.3,38.5,441.0,1,0,0,0,0,0
136,72840,107.5,49.5,105.9,73.6,5931,4039,48,100,1,-28.9,38.5,443.9,1,0,0,0,0,0
137,72940,107.6,49.1,105.2,72.3,5953,3930,48,100,1,-28.5,38.5,446.7,1,0,0,0,0,0
138,73040,107.2,49.5,107.2,72.7,5923,3808,48,100,1,-30.6,38.5,449.7,1,0,0,0,0,0
139,73140,115.9,74.6,133.4,88.3,5705,3846,24,0,1,-34.0,38.5,453.1,1,0,0,0,0,0
140,73240,117.0,73.2,113.0,75.0,5948,3962,24,0,1,-28.3,38.5,456.0,1,0,0,0,0,0
141,73340,111.5,80.4,108.3,72.7,5947,4084,28,-50,1,-32.6,38.5,459.0,1,0,0,0,0,0
142,73440,107.5,85.3,107.8,73.7,5884,4182,12,-100,1,-28.7,38.5,461.9,1,0,0,0,0,0
143,73540,107.8,84.8,106.4,74.6,5909,4221,12,-100,1,-27.2,38.5,464.8,1,0,0,0,0,0
144,73640,108.8,83.9,133.2,95.1,5576,3982,12,-100,1,-22.6,38.5,468.4,1,0,0,0,0,0
145,73740,108.8,83.9,110.6,79.6,5800,4168,12,-100,1,-22.6,38.5,471.3,1,0,0,0,0,0
146,73840,108.2,84.4,105.9,76.9,5854,4239,12,-100,1,-25.3,38.5,474.3,1,0,0,0,0,0
147,73940,112.6,78.7,105.2,75.9,5927,4150,28,-50,1,-27.0,38.5,477.2,1,0,0,0,0,0
148,74040,117.5,72.5,106.3,75.9,6013,4048,24,0,1,-26.0,38.5,480.2,1,0,0,0,0,0
149,74140,116.5,73.7,133.9,92.9,5690,3830,24,0,1,-30.9,38.5,483.8,1,0,0,0,0,0
150,74240,117.1,73.1,113.2,77.4,5928,3962,24,0,1,-28.0,38.5,486.7,1,0,0,0,0,0
151,74340,117.0,73.2,108.2,73.4,6026,4006,24,0,1,-28.5,38.5,489.6,1,0,0,0,0,0
152,74440,116.8,73.5,108.1,73.4,6062,4007,24,0,1,-29.7,38.5,492.6,1,0,0,0,0,0
153,74540,107.3,49.1,107.7,71.5,5884,3480,48,100,1,-29.8,38.5,495.5,1,0,0,0,0,0
154,74640,105.6,51.1,133.1,83.3,5514,3249,48,100,1,-38.6,38.5,498.8,1,0,0,0,0,0
155,74740,115.2,68.6,110.7,66.2,5846,3592,24,0,1,-37.6,38.5,501.5,1,0,0,0,0,0
156,74840,115.2,75.1,107.2,64.0,5920,3749,24,0,1,-37.5,38.5,504.3,1,0,0,0,0,0
157,74940,116.1,74.2,106.7,66.2,5979,3758,24,0,1,-33.3,38.5,507.1,1,0,0,0,0,0
158,75040,115.5,74.7,107.6,68.5,6003,3765,24,0,1,-35.9,38.5,510.0,1,0,0,0,0,0
159,75140,115.8,74.5,134.7,85.7,5690,3566,24,0,1,-34.7,38.5,513.4,1,0,0,0,0,0
160,75240,115.1,75.1,114.0,71.9,5899,3727,24,0,1,-37.8,38.5,516.3,1,0,0,0,0,0
161,75340,119.1,71.2,108.4,68.7,6046,3723,24,0,1,-18.2,38.5,519.1,1,0,0,0,0,0
162,75440,107.3,49.1,107.2,67.9,5836,3226,48,100,1,-30.1,38.5,522.0,1,0,0,0,0,0
163,75540,110.4,62.6,105.0,63.1,5902,3391,56,50,1,-38.0,38.5,524.7,1,0,0,0,0,0
164,75640,114.1,76.3,132.4,79.4,5623,3398,24,0,1,-43.2,38.5,528.0,1,0,0,0,0,0
165,75740,115.2,75.1,111.7,66.5,5870,3558,24,0,1,-37.7,38.5,530.8,1,0,0,0,0,0
